FID	IID	Project	Region	Population	Genetic_Region
NA12003	NA12003	1000 Genomes	EUR	CEU	EUR
NA12004	NA12004	1000 Genomes	EUR	CEU	EUR
NA12005	NA12005	1000 Genomes	EUR	CEU	EUR
NA12006	NA12006	1000 Genomes	EUR	CEU	EUR
NA12043	NA12043	1000 Genomes	EUR	CEU	EUR
NA12044	NA12044	1000 Genomes	EUR	CEU	EUR
NA12045	NA12045	1000 Genomes	EUR	CEU	EUR
NA12046	NA12046	1000 Genomes	EUR	CEU	EUR
NA12056	NA12056	1000 Genomes	EUR	CEU	EUR
NA12057	NA12057	1000 Genomes	EUR	CEU	EUR
NA12058	NA12058	1000 Genomes	EUR	CEU	EUR
NA12144	NA12144	1000 Genomes	EUR	CEU	EUR
NA12145	NA12145	1000 Genomes	EUR	CEU	EUR
NA12146	NA12146	1000 Genomes	EUR	CEU	EUR
NA12154	NA12154	1000 Genomes	EUR	CEU	EUR
NA12155	NA12155	1000 Genomes	EUR	CEU	EUR
NA12156	NA12156	1000 Genomes	EUR	CEU	EUR
NA12234	NA12234	1000 Genomes	EUR	CEU	EUR
NA12236	NA12236	1000 Genomes	EUR	CEU	EUR
NA12239	NA12239	1000 Genomes	EUR	CEU	EUR
NA12248	NA12248	1000 Genomes	EUR	CEU	EUR
NA12249	NA12249	1000 Genomes	EUR	CEU	EUR
NA12264	NA12264	1000 Genomes	EUR	CEU	EUR
NA12272	NA12272	1000 Genomes	EUR	CEU	EUR
NA12273	NA12273	1000 Genomes	EUR	CEU	EUR
NA12274	NA12274	1000 Genomes	EUR	CEU	EUR
NA12275	NA12275	1000 Genomes	EUR	CEU	EUR
NA12282	NA12282	1000 Genomes	EUR	CEU	EUR
NA12283	NA12283	1000 Genomes	EUR	CEU	EUR
NA12286	NA12286	1000 Genomes	EUR	CEU	EUR
NA12287	NA12287	1000 Genomes	EUR	CEU	EUR
NA12329	NA12329	1000 Genomes	EUR	CEU	EUR
NA12335	NA12335	1000 Genomes	EUR	CEU	EUR
NA12336	NA12336	1000 Genomes	EUR	CEU	EUR
NA12340	NA12340	1000 Genomes	EUR	CEU	EUR
NA12341	NA12341	1000 Genomes	EUR	CEU	EUR
NA12342	NA12342	1000 Genomes	EUR	CEU	EUR
NA12343	NA12343	1000 Genomes	EUR	CEU	EUR
NA12344	NA12344	1000 Genomes	EUR	CEU	EUR
NA12347	NA12347	1000 Genomes	EUR	CEU	EUR
NA12348	NA12348	1000 Genomes	EUR	CEU	EUR
NA12376	NA12376	1000 Genomes	EUR	CEU	EUR
NA12383	NA12383	1000 Genomes	EUR	CEU	EUR
NA12386	NA12386	1000 Genomes	EUR	CEU	EUR
NA12399	NA12399	1000 Genomes	EUR	CEU	EUR
NA12400	NA12400	1000 Genomes	EUR	CEU	EUR
NA12413	NA12413	1000 Genomes	EUR	CEU	EUR
NA12414	NA12414	1000 Genomes	EUR	CEU	EUR
NA12485	NA12485	1000 Genomes	EUR	CEU	EUR
NA12489	NA12489	1000 Genomes	EUR	CEU	EUR
NA12546B	NA12546B	1000 Genomes	EUR	CEU	EUR
NA12707	NA12707	1000 Genomes	EUR	CEU	EUR
NA12716	NA12716	1000 Genomes	EUR	CEU	EUR
NA12717	NA12717	1000 Genomes	EUR	CEU	EUR
NA12718	NA12718	1000 Genomes	EUR	CEU	EUR
NA12739	NA12739	1000 Genomes	EUR	CEU	EUR
NA12740	NA12740	1000 Genomes	EUR	CEU	EUR
NA12748	NA12748	1000 Genomes	EUR	CEU	EUR
NA12749	NA12749	1000 Genomes	EUR	CEU	EUR
NA12750	NA12750	1000 Genomes	EUR	CEU	EUR
NA12751	NA12751	1000 Genomes	EUR	CEU	EUR
NA12752	NA12752	1000 Genomes	EUR	CEU	EUR
NA12753	NA12753	1000 Genomes	EUR	CEU	EUR
NA12760	NA12760	1000 Genomes	EUR	CEU	EUR
NA12761	NA12761	1000 Genomes	EUR	CEU	EUR
NA12762	NA12762	1000 Genomes	EUR	CEU	EUR
NA12763	NA12763	1000 Genomes	EUR	CEU	EUR
NA12766	NA12766	1000 Genomes	EUR	CEU	EUR
NA12767	NA12767	1000 Genomes	EUR	CEU	EUR
NA12775	NA12775	1000 Genomes	EUR	CEU	EUR
NA12776	NA12776	1000 Genomes	EUR	CEU	EUR
NA12777	NA12777	1000 Genomes	EUR	CEU	EUR
NA12778	NA12778	1000 Genomes	EUR	CEU	EUR
NA12801	NA12801	1000 Genomes	EUR	CEU	EUR
NA12802	NA12802	1000 Genomes	EUR	CEU	EUR
NA12812	NA12812	1000 Genomes	EUR	CEU	EUR
NA12813	NA12813	1000 Genomes	EUR	CEU	EUR
NA12814	NA12814	1000 Genomes	EUR	CEU	EUR
NA12815	NA12815	1000 Genomes	EUR	CEU	EUR
NA12817	NA12817	1000 Genomes	EUR	CEU	EUR
NA12818	NA12818	1000 Genomes	EUR	CEU	EUR
NA12827	NA12827	1000 Genomes	EUR	CEU	EUR
NA12828	NA12828	1000 Genomes	EUR	CEU	EUR
NA12829	NA12829	1000 Genomes	EUR	CEU	EUR
NA12830A	NA12830A	1000 Genomes	EUR	CEU	EUR
NA12832	NA12832	1000 Genomes	EUR	CEU	EUR
NA12842	NA12842	1000 Genomes	EUR	CEU	EUR
NA12843	NA12843	1000 Genomes	EUR	CEU	EUR
NA12864	NA12864	1000 Genomes	EUR	CEU	EUR
NA12865	NA12865	1000 Genomes	EUR	CEU	EUR
NA12872	NA12872	1000 Genomes	EUR	CEU	EUR
NA12873	NA12873	1000 Genomes	EUR	CEU	EUR
NA12874	NA12874	1000 Genomes	EUR	CEU	EUR
NA12875	NA12875	1000 Genomes	EUR	CEU	EUR
NA12877	NA12877	1000 Genomes	EUR	CEU	EUR
NA12889	NA12889	1000 Genomes	EUR	CEU	EUR
NA12890	NA12890	1000 Genomes	EUR	CEU	EUR
NA12892	NA12892	1000 Genomes	EUR	CEU	EUR
NA18484	NA18484	1000 Genomes	AFR	YRI	AFR
NA18485	NA18485	1000 Genomes	AFR	YRI	AFR
NA18486	NA18486	1000 Genomes	AFR	YRI	AFR
NA18487	NA18487	1000 Genomes	AFR	YRI	AFR
NA18488	NA18488	1000 Genomes	AFR	YRI	AFR
NA18489	NA18489	1000 Genomes	AFR	YRI	AFR
NA18497	NA18497	1000 Genomes	AFR	YRI	AFR
NA18498	NA18498	1000 Genomes	AFR	YRI	AFR
NA18499	NA18499	1000 Genomes	AFR	YRI	AFR
NA18500	NA18500	1000 Genomes	AFR	YRI	AFR
NA18501	NA18501	1000 Genomes	AFR	YRI	AFR
NA18502	NA18502	1000 Genomes	AFR	YRI	AFR
NA18503	NA18503	1000 Genomes	AFR	YRI	AFR
NA18504	NA18504	1000 Genomes	AFR	YRI	AFR
NA18505	NA18505	1000 Genomes	AFR	YRI	AFR
NA18506	NA18506	1000 Genomes	AFR	YRI	AFR
NA18507	NA18507	1000 Genomes	AFR	YRI	AFR
NA18508	NA18508	1000 Genomes	AFR	YRI	AFR
NA18510	NA18510	1000 Genomes	AFR	YRI	AFR
NA18511	NA18511	1000 Genomes	AFR	YRI	AFR
NA18515	NA18515	1000 Genomes	AFR	YRI	AFR
NA18516	NA18516	1000 Genomes	AFR	YRI	AFR
NA18517	NA18517	1000 Genomes	AFR	YRI	AFR
NA18518	NA18518	1000 Genomes	AFR	YRI	AFR
NA18519	NA18519	1000 Genomes	AFR	YRI	AFR
NA18520	NA18520	1000 Genomes	AFR	YRI	AFR
NA18521	NA18521	1000 Genomes	AFR	YRI	AFR
NA18522	NA18522	1000 Genomes	AFR	YRI	AFR
NA18523	NA18523	1000 Genomes	AFR	YRI	AFR
NA18525	NA18525	1000 Genomes	EAS	CHB	EAS
NA18526	NA18526	1000 Genomes	EAS	CHB	EAS
NA18528	NA18528	1000 Genomes	EAS	CHB	EAS
NA18530	NA18530	1000 Genomes	EAS	CHB	EAS
NA18531	NA18531	1000 Genomes	EAS	CHB	EAS
NA18532	NA18532	1000 Genomes	EAS	CHB	EAS
NA18533	NA18533	1000 Genomes	EAS	CHB	EAS
NA18534	NA18534	1000 Genomes	EAS	CHB	EAS
NA18535	NA18535	1000 Genomes	EAS	CHB	EAS
NA18536	NA18536	1000 Genomes	EAS	CHB	EAS
NA18537	NA18537	1000 Genomes	EAS	CHB	EAS
NA18538	NA18538	1000 Genomes	EAS	CHB	EAS
NA18539	NA18539	1000 Genomes	EAS	CHB	EAS
NA18541	NA18541	1000 Genomes	EAS	CHB	EAS
NA18542	NA18542	1000 Genomes	EAS	CHB	EAS
NA18543	NA18543	1000 Genomes	EAS	CHB	EAS
NA18544	NA18544	1000 Genomes	EAS	CHB	EAS
NA18545	NA18545	1000 Genomes	EAS	CHB	EAS
NA18546	NA18546	1000 Genomes	EAS	CHB	EAS
NA18547	NA18547	1000 Genomes	EAS	CHB	EAS
NA18548	NA18548	1000 Genomes	EAS	CHB	EAS
NA18549	NA18549	1000 Genomes	EAS	CHB	EAS
NA18550	NA18550	1000 Genomes	EAS	CHB	EAS
NA18552	NA18552	1000 Genomes	EAS	CHB	EAS
NA18553	NA18553	1000 Genomes	EAS	CHB	EAS
NA18555	NA18555	1000 Genomes	EAS	CHB	EAS
NA18557	NA18557	1000 Genomes	EAS	CHB	EAS
NA18558	NA18558	1000 Genomes	EAS	CHB	EAS
NA18559	NA18559	1000 Genomes	EAS	CHB	EAS
NA18560	NA18560	1000 Genomes	EAS	CHB	EAS
NA18561	NA18561	1000 Genomes	EAS	CHB	EAS
NA18562	NA18562	1000 Genomes	EAS	CHB	EAS
NA18563	NA18563	1000 Genomes	EAS	CHB	EAS
NA18564	NA18564	1000 Genomes	EAS	CHB	EAS
NA18565	NA18565	1000 Genomes	EAS	CHB	EAS
NA18566	NA18566	1000 Genomes	EAS	CHB	EAS
NA18567	NA18567	1000 Genomes	EAS	CHB	EAS
NA18570	NA18570	1000 Genomes	EAS	CHB	EAS
NA18571	NA18571	1000 Genomes	EAS	CHB	EAS
NA18572	NA18572	1000 Genomes	EAS	CHB	EAS
NA18573	NA18573	1000 Genomes	EAS	CHB	EAS
NA18574	NA18574	1000 Genomes	EAS	CHB	EAS
NA18577	NA18577	1000 Genomes	EAS	CHB	EAS
NA18579	NA18579	1000 Genomes	EAS	CHB	EAS
NA18582	NA18582	1000 Genomes	EAS	CHB	EAS
NA18591	NA18591	1000 Genomes	EAS	CHB	EAS
NA18592	NA18592	1000 Genomes	EAS	CHB	EAS
NA18593	NA18593	1000 Genomes	EAS	CHB	EAS
NA18595	NA18595	1000 Genomes	EAS	CHB	EAS
NA18596	NA18596	1000 Genomes	EAS	CHB	EAS
NA18597	NA18597	1000 Genomes	EAS	CHB	EAS
NA18599	NA18599	1000 Genomes	EAS	CHB	EAS
NA18602	NA18602	1000 Genomes	EAS	CHB	EAS
NA18603	NA18603	1000 Genomes	EAS	CHB	EAS
NA18605	NA18605	1000 Genomes	EAS	CHB	EAS
NA18606	NA18606	1000 Genomes	EAS	CHB	EAS
NA18608	NA18608	1000 Genomes	EAS	CHB	EAS
NA18609	NA18609	1000 Genomes	EAS	CHB	EAS
NA18610	NA18610	1000 Genomes	EAS	CHB	EAS
NA18611	NA18611	1000 Genomes	EAS	CHB	EAS
NA18612	NA18612	1000 Genomes	EAS	CHB	EAS
NA18613	NA18613	1000 Genomes	EAS	CHB	EAS
NA18614	NA18614	1000 Genomes	EAS	CHB	EAS
NA18615	NA18615	1000 Genomes	EAS	CHB	EAS
NA18616	NA18616	1000 Genomes	EAS	CHB	EAS
NA18617	NA18617	1000 Genomes	EAS	CHB	EAS
NA18618	NA18618	1000 Genomes	EAS	CHB	EAS
NA18619	NA18619	1000 Genomes	EAS	CHB	EAS
NA18620	NA18620	1000 Genomes	EAS	CHB	EAS
NA18621	NA18621	1000 Genomes	EAS	CHB	EAS
NA18622	NA18622	1000 Genomes	EAS	CHB	EAS
NA18623	NA18623	1000 Genomes	EAS	CHB	EAS
NA18624	NA18624	1000 Genomes	EAS	CHB	EAS
NA18625	NA18625	1000 Genomes	EAS	CHB	EAS
NA18626	NA18626	1000 Genomes	EAS	CHB	EAS
NA18627	NA18627	1000 Genomes	EAS	CHB	EAS
NA18628	NA18628	1000 Genomes	EAS	CHB	EAS
NA18629	NA18629	1000 Genomes	EAS	CHB	EAS
NA18630	NA18630	1000 Genomes	EAS	CHB	EAS
NA18631	NA18631	1000 Genomes	EAS	CHB	EAS
NA18632	NA18632	1000 Genomes	EAS	CHB	EAS
NA18633	NA18633	1000 Genomes	EAS	CHB	EAS
NA18634	NA18634	1000 Genomes	EAS	CHB	EAS
NA18635	NA18635	1000 Genomes	EAS	CHB	EAS
NA18636	NA18636	1000 Genomes	EAS	CHB	EAS
NA18637	NA18637	1000 Genomes	EAS	CHB	EAS
NA18638	NA18638	1000 Genomes	EAS	CHB	EAS
NA18639	NA18639	1000 Genomes	EAS	CHB	EAS
NA18640	NA18640	1000 Genomes	EAS	CHB	EAS
NA18641	NA18641	1000 Genomes	EAS	CHB	EAS
NA18642	NA18642	1000 Genomes	EAS	CHB	EAS
NA18643	NA18643	1000 Genomes	EAS	CHB	EAS
NA18644	NA18644	1000 Genomes	EAS	CHB	EAS
NA18645	NA18645	1000 Genomes	EAS	CHB	EAS
NA18646	NA18646	1000 Genomes	EAS	CHB	EAS
NA18647	NA18647	1000 Genomes	EAS	CHB	EAS
NA18648	NA18648	1000 Genomes	EAS	CHB	EAS
NA18740	NA18740	1000 Genomes	EAS	CHB	EAS
NA18745	NA18745	1000 Genomes	EAS	CHB	EAS
NA18747	NA18747	1000 Genomes	EAS	CHB	EAS
NA18748	NA18748	1000 Genomes	EAS	CHB	EAS
NA18749	NA18749	1000 Genomes	EAS	CHB	EAS
NA18757	NA18757	1000 Genomes	EAS	CHB	EAS
NA18852	NA18852	1000 Genomes	AFR	YRI	AFR
NA18853	NA18853	1000 Genomes	AFR	YRI	AFR
NA18854	NA18854	1000 Genomes	AFR	YRI	AFR
NA18855	NA18855	1000 Genomes	AFR	YRI	AFR
NA18856	NA18856	1000 Genomes	AFR	YRI	AFR
NA18857	NA18857	1000 Genomes	AFR	YRI	AFR
NA18858	NA18858	1000 Genomes	AFR	YRI	AFR
NA18859	NA18859	1000 Genomes	AFR	YRI	AFR
NA18860	NA18860	1000 Genomes	AFR	YRI	AFR
NA18861	NA18861	1000 Genomes	AFR	YRI	AFR
NA18862	NA18862	1000 Genomes	AFR	YRI	AFR
NA18863	NA18863	1000 Genomes	AFR	YRI	AFR
NA18864	NA18864	1000 Genomes	AFR	YRI	AFR
NA18865	NA18865	1000 Genomes	AFR	YRI	AFR
NA18867	NA18867	1000 Genomes	AFR	YRI	AFR
NA18868	NA18868	1000 Genomes	AFR	YRI	AFR
NA18869	NA18869	1000 Genomes	AFR	YRI	AFR
NA18870	NA18870	1000 Genomes	AFR	YRI	AFR
NA18871	NA18871	1000 Genomes	AFR	YRI	AFR
NA18872	NA18872	1000 Genomes	AFR	YRI	AFR
NA18873	NA18873	1000 Genomes	AFR	YRI	AFR
NA18874A	NA18874A	1000 Genomes	AFR	YRI	AFR
NA18875	NA18875	1000 Genomes	AFR	YRI	AFR
NA18876	NA18876	1000 Genomes	AFR	YRI	AFR
NA18877	NA18877	1000 Genomes	AFR	YRI	AFR
NA18878	NA18878	1000 Genomes	AFR	YRI	AFR
NA18879	NA18879	1000 Genomes	AFR	YRI	AFR
NA18881	NA18881	1000 Genomes	AFR	YRI	AFR
NA18906	NA18906	1000 Genomes	AFR	YRI	AFR
NA18907	NA18907	1000 Genomes	AFR	YRI	AFR
NA18908	NA18908	1000 Genomes	AFR	YRI	AFR
NA18909	NA18909	1000 Genomes	AFR	YRI	AFR
NA18910	NA18910	1000 Genomes	AFR	YRI	AFR
NA18911	NA18911	1000 Genomes	AFR	YRI	AFR
NA18912	NA18912	1000 Genomes	AFR	YRI	AFR
NA18913	NA18913	1000 Genomes	AFR	YRI	AFR
NA18914	NA18914	1000 Genomes	AFR	YRI	AFR
NA18915	NA18915	1000 Genomes	AFR	YRI	AFR
NA18916	NA18916	1000 Genomes	AFR	YRI	AFR
NA18917	NA18917	1000 Genomes	AFR	YRI	AFR
NA18923	NA18923	1000 Genomes	AFR	YRI	AFR
NA18924	NA18924	1000 Genomes	AFR	YRI	AFR
NA18925	NA18925	1000 Genomes	AFR	YRI	AFR
NA18930	NA18930	1000 Genomes	AFR	YRI	AFR
NA18933	NA18933	1000 Genomes	AFR	YRI	AFR
NA18934	NA18934	1000 Genomes	AFR	YRI	AFR
NA18935	NA18935	1000 Genomes	AFR	YRI	AFR
NA18939	NA18939	1000 Genomes	EAS	JPT	EAS
NA18940	NA18940	1000 Genomes	EAS	JPT	EAS
NA18941	NA18941	1000 Genomes	EAS	JPT	EAS
NA18942	NA18942	1000 Genomes	EAS	JPT	EAS
NA18943	NA18943	1000 Genomes	EAS	JPT	EAS
NA18944	NA18944	1000 Genomes	EAS	JPT	EAS
NA18945	NA18945	1000 Genomes	EAS	JPT	EAS
NA18946	NA18946	1000 Genomes	EAS	JPT	EAS
NA18947	NA18947	1000 Genomes	EAS	JPT	EAS
NA18948	NA18948	1000 Genomes	EAS	JPT	EAS
NA18949	NA18949	1000 Genomes	EAS	JPT	EAS
NA18950	NA18950	1000 Genomes	EAS	JPT	EAS
NA18951	NA18951	1000 Genomes	EAS	JPT	EAS
NA18952	NA18952	1000 Genomes	EAS	JPT	EAS
NA18953	NA18953	1000 Genomes	EAS	JPT	EAS
NA18954	NA18954	1000 Genomes	EAS	JPT	EAS
NA18956	NA18956	1000 Genomes	EAS	JPT	EAS
NA18957	NA18957	1000 Genomes	EAS	JPT	EAS
NA18959	NA18959	1000 Genomes	EAS	JPT	EAS
NA18960	NA18960	1000 Genomes	EAS	JPT	EAS
NA18961	NA18961	1000 Genomes	EAS	JPT	EAS
NA18962	NA18962	1000 Genomes	EAS	JPT	EAS
NA18963	NA18963	1000 Genomes	EAS	JPT	EAS
NA18964	NA18964	1000 Genomes	EAS	JPT	EAS
NA18965	NA18965	1000 Genomes	EAS	JPT	EAS
NA18966	NA18966	1000 Genomes	EAS	JPT	EAS
NA18967	NA18967	1000 Genomes	EAS	JPT	EAS
NA18968	NA18968	1000 Genomes	EAS	JPT	EAS
NA18969	NA18969	1000 Genomes	EAS	JPT	EAS
NA18970	NA18970	1000 Genomes	EAS	JPT	EAS
NA18971	NA18971	1000 Genomes	EAS	JPT	EAS
NA18972	NA18972	1000 Genomes	EAS	JPT	EAS
NA18973	NA18973	1000 Genomes	EAS	JPT	EAS
NA18974	NA18974	1000 Genomes	EAS	JPT	EAS
NA18975	NA18975	1000 Genomes	EAS	JPT	EAS
NA18976	NA18976	1000 Genomes	EAS	JPT	EAS
NA18977	NA18977	1000 Genomes	EAS	JPT	EAS
NA18978	NA18978	1000 Genomes	EAS	JPT	EAS
NA18979	NA18979	1000 Genomes	EAS	JPT	EAS
NA18980	NA18980	1000 Genomes	EAS	JPT	EAS
NA18981	NA18981	1000 Genomes	EAS	JPT	EAS
NA18982	NA18982	1000 Genomes	EAS	JPT	EAS
NA18983	NA18983	1000 Genomes	EAS	JPT	EAS
NA18984	NA18984	1000 Genomes	EAS	JPT	EAS
NA18985	NA18985	1000 Genomes	EAS	JPT	EAS
NA18986	NA18986	1000 Genomes	EAS	JPT	EAS
NA18987	NA18987	1000 Genomes	EAS	JPT	EAS
NA18988	NA18988	1000 Genomes	EAS	JPT	EAS
NA18989	NA18989	1000 Genomes	EAS	JPT	EAS
NA18990	NA18990	1000 Genomes	EAS	JPT	EAS
NA18991	NA18991	1000 Genomes	EAS	JPT	EAS
NA18992	NA18992	1000 Genomes	EAS	JPT	EAS
NA18993	NA18993	1000 Genomes	EAS	JPT	EAS
NA18994	NA18994	1000 Genomes	EAS	JPT	EAS
NA18995	NA18995	1000 Genomes	EAS	JPT	EAS
NA18997	NA18997	1000 Genomes	EAS	JPT	EAS
NA18998	NA18998	1000 Genomes	EAS	JPT	EAS
NA18999	NA18999	1000 Genomes	EAS	JPT	EAS
NA19000	NA19000	1000 Genomes	EAS	JPT	EAS
NA19001	NA19001	1000 Genomes	EAS	JPT	EAS
NA19002	NA19002	1000 Genomes	EAS	JPT	EAS
NA19003	NA19003	1000 Genomes	EAS	JPT	EAS
NA19004	NA19004	1000 Genomes	EAS	JPT	EAS
NA19005	NA19005	1000 Genomes	EAS	JPT	EAS
NA19006	NA19006	1000 Genomes	EAS	JPT	EAS
NA19007	NA19007	1000 Genomes	EAS	JPT	EAS
NA19009	NA19009	1000 Genomes	EAS	JPT	EAS
NA19010	NA19010	1000 Genomes	EAS	JPT	EAS
NA19011	NA19011	1000 Genomes	EAS	JPT	EAS
NA19012	NA19012	1000 Genomes	EAS	JPT	EAS
NA19017	NA19017	1000 Genomes	AFR	LWK	AFR
NA19019	NA19019	1000 Genomes	AFR	LWK	AFR
NA19020	NA19020	1000 Genomes	AFR	LWK	AFR
NA19023	NA19023	1000 Genomes	AFR	LWK	AFR
NA19024	NA19024	1000 Genomes	AFR	LWK	AFR
NA19025	NA19025	1000 Genomes	AFR	LWK	AFR
NA19026	NA19026	1000 Genomes	AFR	LWK	AFR
NA19027	NA19027	1000 Genomes	AFR	LWK	AFR
NA19028	NA19028	1000 Genomes	AFR	LWK	AFR
NA19030	NA19030	1000 Genomes	AFR	LWK	AFR
NA19031	NA19031	1000 Genomes	AFR	LWK	AFR
NA19035	NA19035	1000 Genomes	AFR	LWK	AFR
NA19036	NA19036	1000 Genomes	AFR	LWK	AFR
NA19037	NA19037	1000 Genomes	AFR	LWK	AFR
NA19038	NA19038	1000 Genomes	AFR	LWK	AFR
NA19041	NA19041	1000 Genomes	AFR	LWK	AFR
NA19042	NA19042	1000 Genomes	AFR	LWK	AFR
NA19043	NA19043	1000 Genomes	AFR	LWK	AFR
NA19054	NA19054	1000 Genomes	EAS	JPT	EAS
NA19055	NA19055	1000 Genomes	EAS	JPT	EAS
NA19056	NA19056	1000 Genomes	EAS	JPT	EAS
NA19057	NA19057	1000 Genomes	EAS	JPT	EAS
NA19058	NA19058	1000 Genomes	EAS	JPT	EAS
NA19059	NA19059	1000 Genomes	EAS	JPT	EAS
NA19060	NA19060	1000 Genomes	EAS	JPT	EAS
NA19062	NA19062	1000 Genomes	EAS	JPT	EAS
NA19063	NA19063	1000 Genomes	EAS	JPT	EAS
NA19064	NA19064	1000 Genomes	EAS	JPT	EAS
NA19065	NA19065	1000 Genomes	EAS	JPT	EAS
NA19066	NA19066	1000 Genomes	EAS	JPT	EAS
NA19067	NA19067	1000 Genomes	EAS	JPT	EAS
NA19068	NA19068	1000 Genomes	EAS	JPT	EAS
NA19070	NA19070	1000 Genomes	EAS	JPT	EAS
NA19072	NA19072	1000 Genomes	EAS	JPT	EAS
NA19074	NA19074	1000 Genomes	EAS	JPT	EAS
NA19075	NA19075	1000 Genomes	EAS	JPT	EAS
NA19076	NA19076	1000 Genomes	EAS	JPT	EAS
NA19077	NA19077	1000 Genomes	EAS	JPT	EAS
NA19078	NA19078	1000 Genomes	EAS	JPT	EAS
NA19079	NA19079	1000 Genomes	EAS	JPT	EAS
NA19080	NA19080	1000 Genomes	EAS	JPT	EAS
NA19081	NA19081	1000 Genomes	EAS	JPT	EAS
NA19082	NA19082	1000 Genomes	EAS	JPT	EAS
NA19083	NA19083	1000 Genomes	EAS	JPT	EAS
NA19084	NA19084	1000 Genomes	EAS	JPT	EAS
NA19085	NA19085	1000 Genomes	EAS	JPT	EAS
NA19086	NA19086	1000 Genomes	EAS	JPT	EAS
NA19087	NA19087	1000 Genomes	EAS	JPT	EAS
NA19088	NA19088	1000 Genomes	EAS	JPT	EAS
NA19089	NA19089	1000 Genomes	EAS	JPT	EAS
NA19090	NA19090	1000 Genomes	EAS	JPT	EAS
NA19091	NA19091	1000 Genomes	EAS	JPT	EAS
NA19092	NA19092	1000 Genomes	AFR	YRI	AFR
NA19093	NA19093	1000 Genomes	AFR	YRI	AFR
NA19094	NA19094	1000 Genomes	AFR	YRI	AFR
NA19095	NA19095	1000 Genomes	AFR	YRI	AFR
NA19096	NA19096	1000 Genomes	AFR	YRI	AFR
NA19097	NA19097	1000 Genomes	AFR	YRI	AFR
NA19098	NA19098	1000 Genomes	AFR	YRI	AFR
NA19099	NA19099	1000 Genomes	AFR	YRI	AFR
NA19100	NA19100	1000 Genomes	AFR	YRI	AFR
NA19101	NA19101	1000 Genomes	AFR	YRI	AFR
NA19102	NA19102	1000 Genomes	AFR	YRI	AFR
NA19103	NA19103	1000 Genomes	AFR	YRI	AFR
NA19107	NA19107	1000 Genomes	AFR	YRI	AFR
NA19108	NA19108	1000 Genomes	AFR	YRI	AFR
NA19109	NA19109	1000 Genomes	AFR	YRI	AFR
NA19113	NA19113	1000 Genomes	AFR	YRI	AFR
NA19114	NA19114	1000 Genomes	AFR	YRI	AFR
NA19115	NA19115	1000 Genomes	AFR	YRI	AFR
NA19116	NA19116	1000 Genomes	AFR	YRI	AFR
NA19117	NA19117	1000 Genomes	AFR	YRI	AFR
NA19118	NA19118	1000 Genomes	AFR	YRI	AFR
NA19119	NA19119	1000 Genomes	AFR	YRI	AFR
NA19120	NA19120	1000 Genomes	AFR	YRI	AFR
NA19121	NA19121	1000 Genomes	AFR	YRI	AFR
NA19122	NA19122	1000 Genomes	AFR	YRI	AFR
NA19123	NA19123	1000 Genomes	AFR	YRI	AFR
NA19127	NA19127	1000 Genomes	AFR	YRI	AFR
NA19128	NA19128	1000 Genomes	AFR	YRI	AFR
NA19129	NA19129	1000 Genomes	AFR	YRI	AFR
NA19130	NA19130	1000 Genomes	AFR	YRI	AFR
NA19131	NA19131	1000 Genomes	AFR	YRI	AFR
NA19132	NA19132	1000 Genomes	AFR	YRI	AFR
NA19137	NA19137	1000 Genomes	AFR	YRI	AFR
NA19138	NA19138	1000 Genomes	AFR	YRI	AFR
NA19139	NA19139	1000 Genomes	AFR	YRI	AFR
NA19140	NA19140	1000 Genomes	AFR	YRI	AFR
NA19141	NA19141	1000 Genomes	AFR	YRI	AFR
NA19142	NA19142	1000 Genomes	AFR	YRI	AFR
NA19143	NA19143	1000 Genomes	AFR	YRI	AFR
NA19144	NA19144	1000 Genomes	AFR	YRI	AFR
NA19145	NA19145	1000 Genomes	AFR	YRI	AFR
NA19146	NA19146	1000 Genomes	AFR	YRI	AFR
NA19147	NA19147	1000 Genomes	AFR	YRI	AFR
NA19148	NA19148	1000 Genomes	AFR	YRI	AFR
NA19149	NA19149	1000 Genomes	AFR	YRI	AFR
NA19150	NA19150	1000 Genomes	AFR	YRI	AFR
NA19151	NA19151	1000 Genomes	AFR	YRI	AFR
NA19152	NA19152	1000 Genomes	AFR	YRI	AFR
NA19153	NA19153	1000 Genomes	AFR	YRI	AFR
NA19154	NA19154	1000 Genomes	AFR	YRI	AFR
NA19159	NA19159	1000 Genomes	AFR	YRI	AFR
NA19160	NA19160	1000 Genomes	AFR	YRI	AFR
NA19161	NA19161	1000 Genomes	AFR	YRI	AFR
NA19171	NA19171	1000 Genomes	AFR	YRI	AFR
NA19172	NA19172	1000 Genomes	AFR	YRI	AFR
NA19173	NA19173	1000 Genomes	AFR	YRI	AFR
NA19174	NA19174	1000 Genomes	AFR	YRI	AFR
NA19175	NA19175	1000 Genomes	AFR	YRI	AFR
NA19176	NA19176	1000 Genomes	AFR	YRI	AFR
NA19177	NA19177	1000 Genomes	AFR	YRI	AFR
NA19184	NA19184	1000 Genomes	AFR	YRI	AFR
NA19185	NA19185	1000 Genomes	AFR	YRI	AFR
NA19186	NA19186	1000 Genomes	AFR	YRI	AFR
NA19197	NA19197	1000 Genomes	AFR	YRI	AFR
NA19198	NA19198	1000 Genomes	AFR	YRI	AFR
NA19199	NA19199	1000 Genomes	AFR	YRI	AFR
